PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20230937;09;2023;7546501;1;3;1;70;;1;145.61792662;52;1;;;;;2;5;;800000;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546501;2;2;2;70;;1;145.61792662;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546502;1;2;1;70;;1;124.61637688;52;;1;1;6;1;;;48;1300000;1;46;0;1;4;9;2;2;;2;;5321;5321;86;8621;
20230937;09;2023;7546502;1;3;1;70;;1;124.61637688;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546503;1;1;1;70;52;1;221.22434876;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546503;1;3;1;70;52;1;221.22434876;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546504;1;1;1;70;52;1;141.19799744;52;1;;;;;;;;;1;396;0;5;2;10;2;3;;2;;.;5412;84;8423;
20230937;09;2023;7546504;1;2;1;70;52;1;141.19799744;52;1;;;;;;;;;1;192;0;8;1;10;2;2;;2;;.;2310;85;8544;
20230937;09;2023;7546507;1;1;1;70;52;1;133.224364;52;1;;;;;1;;40;1160000;1;36;0;3;8;1;2;2;;2;;.;3359;96;9609;
20230937;09;2023;7546508;1;1;1;70;52;1;168.52139266;52;1;;;;;;;;;1;300;0;5;1;10;2;3;;2;;.;2411;35;3514;
20230937;09;2023;7546508;1;2;1;70;52;1;168.52139266;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546508;1;6;1;70;52;1;168.52139266;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546509;1;1;1;70;52;1;125.2753783;52;1;;;;;;;;;1;480;0;3;6;2;2;2;;2;;.;5211;47;4781;
20230937;09;2023;7546509;1;2;1;70;52;1;125.2753783;52;1;;;;;;;;;1;168;0;4;1;5;2;1;1;2;;.;4321;47;4752;
20230937;09;2023;7546513;1;2;1;70;52;1;143.62372576;52;1;;;;;;;;;1;30;0;7;1;10;2;2;;2;;.;5321;86;8621;
20230937;09;2023;7546515;1;1;1;70;52;1;184.24393051;52;;2;1;120;4;;;40;1000000;1;48;0;4;3;1;2;2;;2;;9111;5321;97;9700;
20230937;09;2023;7546515;1;2;1;70;52;1;184.24393051;52;;2;1;24;1;;;48;1000000;1;6;0;2;1;10;2;2;;2;;9213;5223;01;0145;
20230937;09;2023;7546516;1;2;1;70;52;1;156.59422288;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546517;1;1;1;70;52;1;172.25364517;52;1;;;;;;;;;1;18;0;6;1;3;2;3;;2;;.;9412;56;5611;
20230937;09;2023;7546518;1;1;1;70;52;1;102.66288105;52;1;;;;;2;5;;1000000;1;12;0;2;1;5;2;2;;2;;.;5223;47;4772;
20230937;09;2023;7546519;1;1;1;70;52;1;151.6592098;52;1;;;;;2;4;;1200000;1;96;0;7;1;7;2;3;;2;;.;5223;47;4729;
20230937;09;2023;7546519;1;2;1;70;52;1;151.6592098;52;;2;1;24;1;;;40;3000000;1;26;0;6;1;4;2;2;;2;;2611;1411;55;5511;
20230937;09;2023;7546519;1;3;1;70;52;1;151.6592098;52;;2;1;84;1;;;40;1160000;1;72;0;8;4;10;2;2;;2;;6111;3359;84;8412;
20230937;09;2023;7546520;1;2;1;70;52;1;112.5283705;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546522;1;2;1;70;52;1;206.47622063;52;;2;1;50;1;;;8;80000;2;;;;;;;2;;2;;5131;;;;
20230937;09;2023;7546523;1;2;1;70;52;1;280.61777132;52;;1;1;6;4;;;24;800000;1;7;0;3;1;4;2;2;;1;50000;9112;2342;85;8512;
20230937;09;2023;7546523;1;4;1;70;52;1;280.61777132;52;1;;;;;;;;;1;72;0;4;4;1;2;2;;2;;.;6111;01;0122;
20230937;09;2023;7546524;1;2;1;70;52;1;165.29144562;52;1;;;;;;;;;1;36;0;9;1;8;2;2;;2;;.;5311;10;1011;
20230937;09;2023;7546526;1;2;1;70;52;1;145.49364211;52;1;;;;;;;;;1;24;0;5;1;5;2;3;;2;;.;3213;47;4773;
20230937;09;2023;7546529;1;5;1;70;52;1;218.51947026;52;;1;1;8;1;;;48;1000000;1;2;0;7;1;3;2;2;;2;;5221;5223;47;4772;
20230937;09;2023;7546531;1;1;1;70;52;1;192.33680153;52;;1;1;8;1;;;40;1000000;1;2;0;8;1;2;2;2;;2;;5223;5131;56;5611;
20230937;09;2023;7546533;1;1;1;70;52;1;139.45361282;52;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9412;56;5619;
20230937;09;2023;7546534;1;2;1;70;52;1;89.765023185;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546534;1;3;1;70;52;1;89.765023185;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546537;1;1;1;70;52;1;140.03763053;52;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;5221;47;4721;
20230937;09;2023;7546538;1;2;1;70;52;1;96.246450981;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546540;1;1;1;70;52;1;141.19799744;52;1;;;;;;;;;1;12;2;5;1;2;2;3;;2;;.;1420;45;4530;
20230937;09;2023;7546540;1;2;1;70;52;1;141.19799744;52;1;;;;;;;;;1;840;0;3;1;10;2;2;;2;;.;5321;86;8610;
20230937;09;2023;7546540;1;4;1;70;52;1;141.19799744;52;1;;;;;2;5;;1500000;1;3;0;2;4;1;2;2;;2;;.;9411;56;5619;
20230937;09;2023;7546541;1;1;1;70;52;1;154.1271182;52;;1;1;1;1;;;48;800000;1;3;0;4;1;3;2;2;;2;;7115;7115;31;3110;
20230937;09;2023;7546546;1;1;1;70;52;1;132.81296459;52;1;;;;;;;;;1;60;0;5;1;9;2;3;;2;;.;9112;85;8530;
20230937;09;2023;7546550;1;2;1;70;52;1;173.59542893;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546555;1;2;1;70;52;1;175.03383263;52;;2;1;16;3;;;20;600000;1;72;0;3;4;1;2;2;;2;;9111;9111;81;8121;
20230937;09;2023;7546555;1;3;1;70;52;1;175.03383263;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546556;1;1;1;70;52;1;132.81296459;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546559;1;2;1;70;52;1;155.46491922;52;;2;1;23;1;;;48;1200000;1;5;3;1;1;3;1;2;;2;;4311;5153;68;6820;
20230937;09;2023;7546562;1;1;1;70;52;1;128.76930383;52;;1;1;2;1;;;40;400000;1;2;0;8;1;2;2;2;;1;700000;7131;7131;43;4330;
20230937;09;2023;7546564;1;2;1;70;52;1;108.30855661;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546565;1;1;1;70;52;1;143.50173167;52;1;;;;;1;;40;1200000;1;2;0;9;1;4;2;2;;2;;.;9211;01;0113;
20230937;09;2023;7546565;1;2;1;70;52;1;143.50173167;52;1;;;;;1;;40;1200000;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546566;1;2;1;70;52;1;146.64869317;52;1;;;;;;;;;1;480;0;4;2;10;2;2;;2;;.;2341;85;8530;
20230937;09;2023;7546566;1;3;1;70;52;1;146.64869317;52;;2;1;160;1;;;40;1160000;1;12;0;1;1;10;2;2;;2;;5120;5120;56;5611;
20230937;09;2023;7546568;1;1;1;70;52;1;137.00188285;52;1;;;;;2;5;;3500000;1;0;3;5;1;10;2;2;;1;2300000;.;3341;47;4711;
20230937;09;2023;7546570;1;1;1;70;52;1;159.41206426;52;1;;;;;;;;;1;252;0;3;4;1;2;2;;2;;.;7399;47;4774;
20230937;09;2023;7546570;1;2;1;70;52;1;159.41206426;52;1;;;;;2;4;;1200000;1;2;0;8;1;6;2;2;;2;;.;2411;41;4111;
20230937;09;2023;7546579;1;2;1;70;52;1;118.6184321;52;1;;;;;;;;;1;72;0;4;4;10;2;2;;2;;.;3322;47;4741;
20230937;09;2023;7546581;1;1;1;70;54;1;672.09975546;54;1;;;;;2;5;;1200000;1;9;0;4;4;1;2;2;;2;;.;9112;81;8121;
20230937;09;2023;7546582;1;1;1;70;54;1;249.50260098;54;1;;;;;1;;24;1160000;1;36;0;7;4;1;2;2;;2;;.;1420;47;4724;
20230937;09;2023;7546582;1;2;1;70;54;1;249.50260098;54;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;8324;49;4921;
20230937;09;2023;7546583;1;2;1;70;54;1;249.50260098;54;1;;;;;;;;;1;192;0;5;2;10;2;3;;2;;.;5412;84;8423;
20230937;09;2023;7546584;1;2;1;70;54;1;286.7239136;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546585;1;1;1;70;54;1;590.13221067;54;;1;1;3;4;;;24;1300000;1;0;3;8;4;1;2;2;;1;150000;9111;9111;81;8121;
20230937;09;2023;7546586;1;1;1;70;54;1;339.78031266;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546587;1;1;1;70;54;1;396.136368;54;;1;1;4;3;;;48;1000000;1;48;0;6;4;1;2;2;;2;;5311;9411;56;5619;
20230937;09;2023;7546588;1;3;1;70;54;1;352.56923449;54;1;;;;;;;;;1;24;0;6;4;1;2;2;;2;;.;7532;14;1410;
20230937;09;2023;7546589;1;1;1;70;54;1;672.09975546;54;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;3123;41;4111;
20230937;09;2023;7546589;1;2;1;70;54;1;672.09975546;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546589;1;4;1;70;54;1;672.09975546;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546591;1;2;1;70;54;1;659.83484713;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546592;1;2;1;70;54;1;433.26477115;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546593;1;1;1;70;54;1;364.07146379;54;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9121;96;9601;
20230937;09;2023;7546594;1;1;1;70;54;1;756.1576244;54;1;;;;;;;;;1;48;0;5;4;1;2;2;;2;;.;6111;01;0161;
20230937;09;2023;7546594;1;2;1;70;54;1;756.1576244;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546594;1;5;1;70;54;1;756.1576244;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546596;1;1;1;70;54;1;2521.5940011;54;1;;;;;1;;48;1500000;1;36;0;5;2;10;2;3;;2;;.;5412;84;8423;
20230937;09;2023;7546596;1;2;1;70;54;1;2521.5940011;54;1;;;;;1;;48;1300000;1;120;0;3;4;1;2;2;;2;;.;5141;96;9602;
20230937;09;2023;7546597;1;2;1;70;54;1;276.41179015;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546598;1;2;1;70;54;1;359.42090546;54;1;;;;;1;;40;600000;1;24;0;1;4;1;2;2;;2;;.;5223;47;4772;
20230937;09;2023;7546599;1;1;1;70;54;1;289.88706527;54;1;;;;;;;;;1;12;0;3;3;1;2;2;;2;;.;9111;97;9700;
20230937;09;2023;7546599;1;3;1;70;54;1;289.88706527;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546600;1;1;1;70;54;1;3158.8688507;54;1;;;;;;;;;1;244;1;8;2;10;2;3;;2;;.;2411;84;8414;
20230937;09;2023;7546600;1;2;1;70;54;1;3158.8688507;54;;1;1;8;1;;;48;2500000;1;3;1;8;4;1;2;2;;2;;2421;8323;73;7310;
20230937;09;2023;7546604;1;5;1;70;54;1;607.73244766;54;1;;;;;1;;20;580000;1;180;0;4;8;10;2;2;;2;;.;3343;85;8530;
20230937;09;2023;7546605;1;1;1;70;54;1;214.73115946;54;1;;;;;;;;;1;12;0;4;4;1;2;2;;2;;.;9111;81;8121;
20230937;09;2023;7546605;1;4;1;70;54;1;214.73115946;54;;1;1;1;1;;;40;1160000;1;0;1;6;1;6;2;2;;1;1200000;4120;4120;14;1410;
20230937;09;2023;7546606;1;1;1;70;54;1;458.45699664;54;1;;;;;1;;40;1160000;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546606;1;2;1;70;54;1;458.45699664;54;1;;;;;1;;48;1160000;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546607;1;1;1;70;54;1;575.35548619;54;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9520;47;4781;
20230937;09;2023;7546607;1;2;1;70;54;1;575.35548619;54;1;;;;;;;;;1;34;0;1;1;10;2;2;;2;;.;5245;47;4731;
20230937;09;2023;7546608;1;1;1;70;54;1;242.71795823;54;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;5211;47;4711;
20230937;09;2023;7546608;1;2;1;70;54;1;242.71795823;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546609;1;2;1;70;54;1;498.07739435;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546610;1;2;1;70;54;1;844.85209397;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546610;1;3;1;70;54;1;844.85209397;54;1;;;;;;;;;1;72;0;4;4;1;2;2;;2;;.;8323;49;4923;
20230937;09;2023;7546612;1;1;1;70;54;1;683.04118194;54;1;;;;;;;;;1;36;1;4;4;1;2;2;;2;;.;5211;47;4781;
20230937;09;2023;7546613;1;6;1;70;54;1;355.60423203;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546614;1;2;1;70;54;1;338.48341651;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546614;1;3;1;70;54;1;338.48341651;54;;2;1;20;1;;;48;1300000;2;;;;;;;2;;2;;7231;;;;
20230937;09;2023;7546614;1;4;1;70;54;1;338.48341651;54;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;7531;14;1410;
20230937;09;2023;7546615;1;3;1;70;54;1;336.17893603;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546616;1;2;1;70;54;1;534.06290461;54;1;;;;;;;;;1;228;0;3;4;1;2;2;;2;;.;9329;15;1522;
20230937;09;2023;7546616;1;3;1;70;54;1;534.06290461;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546617;1;2;1;70;54;1;666.44801085;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546617;1;3;1;70;54;1;666.44801085;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546619;1;1;1;70;54;1;295.90307179;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546619;1;4;1;70;54;1;295.90307179;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546619;1;5;1;70;54;1;295.90307179;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546620;1;1;1;70;54;1;381.18297804;54;1;;;;;;;;;1;0;2;4;4;1;2;2;;2;;.;5246;56;5619;
20230937;09;2023;7546620;1;3;1;70;54;1;381.18297804;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546620;1;5;1;70;54;1;381.18297804;54;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;5212;47;4781;
20230937;09;2023;7546621;1;2;1;70;54;1;455.13997716;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546621;1;4;1;70;54;1;455.13997716;54;;2;1;48;1;;;48;1500000;2;;;;;;;2;;2;;2634;;;;
20230937;09;2023;7546622;1;1;1;70;54;1;2314.0707454;54;1;;;;;;;;;1;84;3;7;1;7;2;2;;2;;.;2411;12;1200;
20230937;09;2023;7546622;1;2;1;70;54;1;2314.0707454;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546623;1;2;1;70;54;1;520.33852935;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546625;1;3;1;70;54;1;281.86986299;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546625;1;4;1;70;54;1;281.86986299;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546626;1;2;1;70;54;1;329.25596019;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546627;1;1;1;70;54;1;760.24439757;54;1;;;;;;;;;1;36;0;6;4;1;2;2;;2;;.;2166;73;7310;
20230937;09;2023;7546627;1;2;1;70;54;1;760.24439757;54;1;;;;;;;;;1;240;0;6;1;2;1;2;;2;;.;5223;47;4761;
20230937;09;2023;7546629;1;2;1;70;54;1;1347.1345307;54;1;;;;;2;4;;1300000;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546629;1;3;1;70;54;1;1347.1345307;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546629;1;4;1;70;54;1;1347.1345307;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546630;1;1;1;70;54;1;358.94684187;54;1;;;;;;;;;1;40;0;4;4;1;2;2;;2;;.;8332;49;4923;
20230937;09;2023;7546630;1;3;1;70;54;1;358.94684187;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546630;1;5;1;70;54;1;358.94684187;54;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;8332;49;4923;
20230937;09;2023;7546631;1;2;1;70;54;1;187.34290092;54;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;6112;01;0126;
20230937;09;2023;7546631;1;3;1;70;54;1;187.34290092;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546631;1;4;1;70;54;1;187.34290092;54;1;;;;;;;;;1;12;0;3;1;2;2;2;;2;;.;5223;56;5613;
20230937;09;2023;7546632;1;1;1;70;54;1;880.51163431;54;1;;;;;;;;;1;1;0;8;7;2;2;2;;1;400000;.;6111;01;0113;
20230937;09;2023;7546632;1;3;1;70;54;1;880.51163431;54;1;;;;;1;;42;1160000;1;1;2;8;4;1;2;2;;1;50000;.;5141;96;9602;
20230937;09;2023;7546632;1;4;1;70;54;1;880.51163431;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546633;1;1;1;70;54;1;311.91833694;54;1;;;;;1;;48;800000;1;18;0;3;4;1;2;2;;2;;.;5120;56;5611;
20230937;09;2023;7546633;1;2;1;70;54;1;311.91833694;54;;1;1;4;1;;;48;1160000;1;1;0;3;3;1;2;2;;2;;5120;9111;97;9700;
20230937;09;2023;7546633;1;7;1;70;54;1;311.91833694;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546633;1;12;1;70;54;1;311.91833694;54;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;5223;47;4759;
20230937;09;2023;7546634;1;1;1;70;54;1;490.37695054;54;1;;;;;;;;;1;180;1;4;4;1;2;2;;2;;.;7115;31;3110;
20230937;09;2023;7546635;1;2;1;70;54;1;674.26909033;54;1;;;;;1;;48;2000000;1;12;0;8;1;3;2;2;;2;;.;2166;73;7310;
20230937;09;2023;7546635;1;3;1;70;54;1;674.26909033;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546636;1;1;1;70;54;1;512.30817705;54;1;;;;;;;;;1;264;0;5;2;10;2;3;;2;;.;2341;85;8530;
20230937;09;2023;7546636;1;2;1;70;54;1;512.30817705;54;1;;;;;;;;;1;120;0;4;4;1;2;3;;2;;.;8324;49;4921;
20230937;09;2023;7546637;1;1;1;70;54;1;300.62362325;54;1;;;;;;;;;1;108;0;5;1;7;2;2;;2;;.;1120;46;4661;
20230937;09;2023;7546637;1;2;1;70;54;1;300.62362325;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546637;1;3;1;70;54;1;300.62362325;54;1;;;;;1;;20;1500000;1;20;0;2;1;7;2;1;1;2;;.;4110;46;4661;
20230937;09;2023;7546637;1;5;1;70;54;1;300.62362325;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546638;1;1;1;70;54;1;187.34290092;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546638;1;3;1;70;54;1;187.34290092;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546638;1;8;1;70;54;1;187.34290092;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546638;1;9;1;70;54;1;187.34290092;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546641;1;2;1;70;54;1;410.44606922;54;1;;;;;;;;;1;16;0;8;1;8;2;2;;2;;.;7111;41;4111;
20230937;09;2023;7546641;1;3;1;70;54;1;410.44606922;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546642;1;3;1;70;54;1;2610.116698;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546644;1;1;1;70;54;1;780.64180636;54;1;;;;;;;;;1;60;0;5;1;2;2;2;;2;;.;9412;56;5611;
20230937;09;2023;7546644;1;2;1;70;54;1;780.64180636;54;1;;;;;;;;;1;5;0;4;4;1;2;2;;2;;.;9520;47;4781;
20230937;09;2023;7546645;1;1;1;70;54;1;385.45618104;54;1;;;;;;;;;1;240;1;5;2;10;2;3;;2;;.;2330;85;8530;
20230937;09;2023;7546645;1;3;1;70;54;1;385.45618104;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546646;1;2;1;70;54;1;880.51163431;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546646;1;3;1;70;54;1;880.51163431;54;;2;1;16;4;;;48;1300000;1;4;0;1;4;1;2;2;;2;;9313;9313;41;4111;
20230937;09;2023;7546647;1;1;1;70;54;1;187.34290092;54;;2;1;104;4;;;42;1160000;1;24;0;4;4;1;2;2;;2;;7522;7522;31;3110;
20230937;09;2023;7546647;1;2;1;70;54;1;187.34290092;54;;1;1;8;1;;;48;1160000;1;1;3;6;4;1;2;2;;1;50000;9311;9311;05;0510;
20230937;09;2023;7546648;1;2;1;70;54;1;187.34290092;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546649;1;1;1;70;54;1;396.03587457;54;1;;;;;;;;;1;60;0;5;1;10;2;3;;2;;.;7212;35;3511;
20230937;09;2023;7546649;1;2;1;70;54;1;396.03587457;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546651;1;1;1;70;54;1;442.27460185;54;1;;;;;;;;;1;12;0;3;4;1;2;2;;2;;.;5223;47;4773;
20230937;09;2023;7546651;1;2;1;70;54;1;442.27460185;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546653;1;1;1;70;54;1;230.68312557;54;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;8332;49;4923;
20230937;09;2023;7546654;1;1;1;70;54;1;325.85433738;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546654;1;3;1;70;54;1;325.85433738;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546654;1;4;1;70;54;1;325.85433738;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546655;1;1;1;70;54;1;453.84073037;54;1;;;;;;;;;1;4;0;5;4;1;2;2;;2;;.;9121;96;9601;
20230937;09;2023;7546655;1;2;1;70;54;1;453.84073037;54;1;;;;;;;;;1;96;0;4;4;1;2;2;;2;;.;2636;94;9491;
20230937;09;2023;7546655;1;4;1;70;54;1;453.84073037;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546656;1;1;1;70;54;1;365.56208984;54;1;;;;;;;;;1;186;0;3;4;1;2;2;;2;;.;9329;14;1410;
20230937;09;2023;7546656;1;4;1;70;54;1;365.56208984;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546657;1;2;1;70;54;1;331.75491847;54;1;;;;;;;;;1;1;0;3;4;1;2;2;;1;320000;.;9510;15;1522;
20230937;09;2023;7546658;1;2;1;70;54;1;330.47267734;54;;1;1;4;1;;;48;1160000;1;8;0;6;1;2;2;2;;2;;5120;5120;56;5611;
20230937;09;2023;7546658;1;3;1;70;54;1;330.47267734;54;;1;1;8;1;;;48;1160000;2;;;;;;;2;;2;;5223;;;;
20230937;09;2023;7546658;1;4;1;70;54;1;330.47267734;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546660;1;2;1;70;54;1;428.11189464;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546661;1;1;1;70;54;1;337.43427225;54;;1;1;8;1;;;40;1160000;1;9;0;6;1;2;2;2;;2;;4110;5223;47;4729;
20230937;09;2023;7546662;1;1;1;70;54;1;576.80664572;54;1;;;;;;;;;1;0;2;4;4;1;2;2;;1;240000;.;9111;81;8121;
20230937;09;2023;7546662;1;3;1;70;54;1;576.80664572;54;1;;;;;;;;;1;24;0;4;2;10;2;2;;2;;.;5412;84;8423;
20230937;09;2023;7546662;1;4;1;70;54;1;576.80664572;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546663;1;2;1;70;54;1;300.99243737;54;;2;1;40;1;;;60;800000;2;;;;;;;2;;2;;5223;;;;
20230937;09;2023;7546664;1;1;1;70;54;1;442.19454489;54;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;9121;96;9601;
20230937;09;2023;7546665;1;1;1;70;54;1;173.93223916;54;1;;;;;;;;;1;120;3;4;4;1;2;2;;2;;.;9313;41;4111;
20230937;09;2023;7546665;1;2;1;70;54;1;173.93223916;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230937;09;2023;7546665;1;3;1;70;54;1;173.93223916;54;1;;;;;;;;;1;360;2;4;4;1;2;2;;2;;.;9211;01;0123;
20230937;09;2023;7546665;1;4;1;70;54;1;173.93223916;54;1;;;;;;;;;1;360;2;4;4;1;2;2;;2;;.;9211;01;0123;
20230937;09;2023;7546665;1;5;1;70;54;1;173.93223916;54;1;;;;;;;;;1;243;2;7;1;5;2;2;;2;;.;5223;47;4754;
20230937;09;2023;7546665;1;6;1;70;54;1;173.93223916;54;1;;;;;;;;;1;147;3;8;1;4;2;2;;2;;.;5131;56;5611;
20230937;09;2023;7546666;1;2;1;70;54;1;382.47553067;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
