PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20230832;08;2023;7518374;1;2;1;70;15;1;138.28948794;15;;2;1;52;1;;;40;1160000;1;48;0;8;1;3;2;2;;2;;5244;4120;69;6920;
20230832;08;2023;7518375;1;1;1;70;15;1;79.44403863;15;1;;;;;;;;;1;20;1;5;2;10;2;3;;2;;.;2330;85;8530;
20230832;08;2023;7518376;1;1;1;70;15;1;79.44403863;15;1;;;;;;;;;1;360;4;8;4;1;2;2;;2;;.;5223;47;4711;
20230832;08;2023;7518377;1;3;1;70;15;1;94.576625589;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518381;1;1;1;70;15;1;69.76304414;15;1;;;;;;;;;1;36;0;8;1;3;2;2;;2;;.;9112;45;4512;
20230832;08;2023;7518381;1;3;1;70;15;1;69.76304414;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518381;1;4;1;70;15;1;69.76304414;15;1;;;;;;;;;1;420;0;4;3;1;2;2;;2;;.;9111;97;9700;
20230832;08;2023;7518382;1;1;1;70;15;1;90.323452926;15;1;;;;;;;;;1;6;1;1;1;10;2;2;;2;;.;4110;64;6421;
20230832;08;2023;7518383;1;2;1;70;15;1;67.0299128;15;1;;;;;;;;;1;360;5;3;1;6;2;2;;2;;.;9321;47;4759;
20230832;08;2023;7518383;1;4;1;70;15;1;67.0299128;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518385;1;1;1;70;15;1;93.450190603;15;1;;;;;;;;;1;340;0;5;2;10;2;3;;2;;.;5412;84;8423;
20230832;08;2023;7518385;1;2;1;70;15;1;93.450190603;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518387;1;1;1;70;15;1;112.90431616;15;;2;1;96;1;;;40;1000000;1;24;1;3;4;1;2;2;;2;;9112;9111;81;8121;
20230832;08;2023;7518388;1;3;1;70;15;1;47.914031947;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518389;1;1;1;70;15;1;128.168666;15;1;;;;;;;;;1;24;2;5;2;10;2;3;;2;;.;2330;85;8530;
20230832;08;2023;7518389;1;2;1;70;15;1;128.168666;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518389;1;3;1;70;15;1;128.168666;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518391;1;2;1;70;15;1;126.14411421;15;1;;;;;;;;;1;96;0;8;2;10;2;2;;2;;.;2142;85;8511;
20230832;08;2023;7518391;1;3;1;70;15;1;126.14411421;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518391;1;4;1;70;15;1;126.14411421;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518392;1;1;1;70;15;1;90.023279923;15;1;;;;;;;;;1;2;1;8;1;7;2;2;;2;;.;4110;64;6421;
20230832;08;2023;7518396;1;1;1;70;15;1;186.74039789;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518396;1;2;1;70;15;1;186.74039789;15;1;;;;;;;;;1;24;0;8;4;4;2;2;;2;;.;9313;41;4111;
20230832;08;2023;7518396;1;3;1;70;15;1;186.74039789;15;;1;1;12;1;;;48;1160000;1;12;0;3;1;10;2;2;;2;;5223;4323;52;5221;
20230832;08;2023;7518396;1;6;1;70;15;1;186.74039789;15;;1;1;7;1;;;48;1160000;1;7;0;8;1;10;2;2;;2;;4110;3312;64;6412;
20230832;08;2023;7518396;1;9;1;70;15;1;186.74039789;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518399;1;2;1;70;15;1;138.33788456;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518401;1;1;1;70;15;1;120.08900785;15;1;;;;;;;;;1;204;0;4;1;10;2;3;;2;;.;5321;86;8610;
20230832;08;2023;7518401;1;2;1;70;15;1;120.08900785;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518402;1;3;1;70;15;1;78.401963862;15;1;;;;;;;;;1;12;1;8;1;10;2;2;;2;;.;4211;64;6499;
20230832;08;2023;7518404;1;3;1;70;15;1;97.522856118;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518405;1;2;1;70;15;1;74.317185006;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518407;1;1;1;70;15;1;123.02897471;15;1;;;;;;;;;1;72;5;3;3;1;2;2;;2;;.;5311;97;9700;
20230832;08;2023;7518408;1;1;1;70;15;1;108.11756433;15;1;;;;;1;;40;800000;1;48;0;1;1;3;2;2;;2;;.;5223;47;4774;
20230832;08;2023;7518410;1;1;1;70;15;1;88.132626441;15;1;;;;;1;;47;3000000;1;6;0;3;1;10;2;2;;2;;.;4110;08;0811;
20230832;08;2023;7518413;1;1;1;70;15;1;140.10310361;15;1;;;;;;;;;1;144;0;5;2;10;2;3;;2;;.;2310;85;8544;
20230832;08;2023;7518413;1;2;1;70;15;1;140.10310361;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518414;1;1;1;70;15;1;71.171414174;15;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;9411;56;5619;
20230832;08;2023;7518414;1;4;1;70;15;1;71.171414174;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518414;1;5;1;70;15;1;71.171414174;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518414;1;6;1;70;15;1;71.171414174;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518414;1;8;1;70;15;1;71.171414174;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518415;1;1;1;70;15;1;88.271154034;15;1;;;;;;;;;1;96;1;4;1;3;2;2;;2;;.;5223;47;4773;
20230832;08;2023;7518416;1;2;1;70;15;1;72.501622295;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518421;1;1;1;70;15;1;72.746084786;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518422;1;2;1;70;15;1;126.76536394;15;1;;;;;;5;;4000000;1;36;2;9;2;10;2;2;;2;;.;2422;84;8412;
20230832;08;2023;7518423;1;2;1;70;15;1;101.35966113;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518424;1;2;1;70;15;1;79.794251218;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518425;1;1;1;70;15;1;59.274587604;15;1;;;;;;;;;1;12;0;8;1;5;2;2;;1;500000;.;5113;82;8230;
20230832;08;2023;7518428;1;1;1;70;15;1;59.274587604;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518429;1;1;1;70;15;1;78.531022179;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518430;1;2;1;70;15;1;101.12626133;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518435;1;1;1;70;15;1;87.708143382;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518435;1;2;1;70;15;1;87.708143382;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518437;2;1;2;70;15;1;83.152075683;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518441;1;2;1;70;15;1;114.77204765;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518441;1;3;1;70;15;1;114.77204765;15;1;;;;;;;;;1;120;5;5;2;10;2;3;;2;;.;9112;84;8412;
20230832;08;2023;7518448;1;1;1;70;17;1;244.0462812;17;1;;;;;;;;;1;96;0;5;4;1;2;3;;2;;.;5223;45;4530;
20230832;08;2023;7518448;1;2;1;70;17;1;244.0462812;17;1;;;;;;;;;1;7;0;3;4;1;2;2;;2;;.;3334;68;6820;
20230832;08;2023;7518449;1;1;1;70;17;1;236.68604736;17;1;;;;;;;;;1;120;0;5;1;9;2;3;;2;;.;8331;49;4921;
20230832;08;2023;7518449;1;2;1;70;17;1;236.68604736;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518450;1;2;1;70;17;1;143.42030675;17;1;;;;;;;;;1;12;0;7;1;3;2;2;;2;;.;8153;14;1410;
20230832;08;2023;7518450;1;3;1;70;17;1;143.42030675;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518451;1;1;1;70;17;1;172.54009939;17;1;;;;;;;;;1;99;0;5;1;8;2;3;;2;;.;2221;86;8610;
20230832;08;2023;7518451;1;2;1;70;17;1;172.54009939;17;1;;;;;;;;;1;120;0;5;1;10;2;3;;2;;.;8142;25;2511;
20230832;08;2023;7518452;1;2;1;70;17;1;148.61955224;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518452;1;3;1;70;17;1;148.61955224;17;1;;;;;;;;;1;240;0;5;4;1;2;3;;2;;.;8324;49;4921;
20230832;08;2023;7518452;1;4;1;70;17;1;148.61955224;17;1;;;;;;;;;1;300;0;7;1;10;2;2;;2;;.;8153;14;1410;
20230832;08;2023;7518453;1;3;1;70;17;1;181.01213367;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518455;1;1;1;70;17;1;172.54009939;17;1;;;;;;;;;1;36;0;5;1;10;2;3;;2;;.;4110;65;6523;
20230832;08;2023;7518456;1;1;1;70;17;1;644.63320951;17;1;;;;;;;;;1;98;0;3;1;3;2;2;;2;;.;5223;47;4754;
20230832;08;2023;7518456;1;3;1;70;17;1;644.63320951;17;1;;;;;1;;20;650000;1;24;0;6;3;2;2;2;;2;;.;5322;97;9700;
20230832;08;2023;7518458;1;3;1;70;17;1;143.42030675;17;;1;1;2;1;;;48;1600000;1;0;2;8;1;10;2;2;;1;2000000;4132;3257;25;2511;
20230832;08;2023;7518462;1;1;1;70;17;1;225.54261359;17;1;;;;;;;;;1;24;5;5;1;10;2;3;;2;;.;1324;70;7010;
20230832;08;2023;7518462;1;2;1;70;17;1;225.54261359;17;1;;;;;;;;;1;14;5;5;1;7;2;3;;2;;.;3343;46;4620;
20230832;08;2023;7518463;1;1;1;70;17;1;121.45344523;17;1;;;;;;;;;1;288;0;5;1;10;2;3;;2;;.;8160;10;1082;
20230832;08;2023;7518467;1;1;1;70;17;1;161.91029991;17;1;;;;;1;;40;1100000;1;360;0;7;1;10;2;2;;1;300000;.;8153;14;1410;
20230832;08;2023;7518470;1;2;1;70;17;1;208.33812168;17;1;;;;;;;;;1;48;0;3;1;10;2;2;;2;;.;5230;47;4711;
20230832;08;2023;7518475;1;2;1;70;17;1;134.31174121;17;1;;;;;;;;;1;24;0;9;2;10;2;2;;2;;.;7231;49;4921;
20230832;08;2023;7518477;1;1;1;70;17;1;169.88484503;17;1;;;;;;;;;1;240;4;5;2;10;2;3;;2;;.;5412;84;8423;
20230832;08;2023;7518477;1;2;1;70;17;1;169.88484503;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518478;1;1;1;70;17;1;265.59192592;17;1;;;;;;;;;1;120;0;3;4;10;2;2;;2;;.;3412;84;8412;
20230832;08;2023;7518478;1;3;1;70;17;1;265.59192592;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518480;1;2;1;70;17;1;209.12499354;17;1;;;;;;;;;1;180;0;4;4;10;2;3;;2;;.;4415;65;6521;
20230832;08;2023;7518481;1;1;1;70;17;1;108.72774243;17;1;;;;;;;;;1;42;0;6;4;1;2;3;;2;;.;8324;49;4921;
20230832;08;2023;7518481;1;2;1;70;17;1;108.72774243;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518481;1;3;1;70;17;1;108.72774243;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518482;1;1;1;70;17;1;85.595391174;17;1;;;;;;;;;1;240;4;3;4;1;2;2;;2;;.;5221;47;4711;
20230832;08;2023;7518483;1;1;1;70;17;1;231.26620956;17;1;;;;;;;;;1;48;5;5;2;10;2;3;;2;;.;5412;84;8423;
20230832;08;2023;7518483;1;2;1;70;17;1;231.26620956;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518484;1;1;1;70;17;1;118.98440729;17;1;;;;;;5;;1160000;1;1;4;3;1;7;2;2;;2;;.;2341;85;8530;
20230832;08;2023;7518487;1;2;1;70;17;1;166.64647923;17;;2;1;50;1;;;50;1500000;1;1;0;8;4;1;2;2;;1;1000000;7112;7112;41;4111;
20230832;08;2023;7518490;1;2;1;70;17;1;347.2302028;17;1;;;;;;;;;1;84;0;3;1;10;2;2;;2;;.;4222;82;8220;
20230832;08;2023;7518491;1;1;1;70;17;1;215.67512424;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518491;1;2;1;70;17;1;215.67512424;17;1;;;;;;;;;1;3;5;8;1;2;2;2;;2;;.;9313;41;4111;
20230832;08;2023;7518494;1;3;1;70;17;1;95.630232757;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518497;1;1;1;70;17;1;246.96555872;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518497;1;2;1;70;17;1;246.96555872;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518497;1;3;1;70;17;1;246.96555872;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518498;1;1;1;70;17;1;210.85667574;17;1;;;;;;;;;1;96;0;5;2;10;2;3;;2;;.;2341;85;8530;
20230832;08;2023;7518500;1;1;1;70;17;1;224.33357635;17;1;;;;;;;;;1;12;0;4;4;1;2;1;1;2;;.;7111;41;4111;
20230832;08;2023;7518500;1;4;1;70;17;1;224.33357635;17;1;;;;;;;;;1;0;2;9;1;7;2;2;;1;2000000;.;4132;15;1521;
20230832;08;2023;7518501;1;2;1;70;17;1;305.0578515;17;1;;;;;;;;;1;2;0;8;4;1;2;2;;2;;.;5131;56;5613;
20230832;08;2023;7518504;1;1;1;70;17;1;358.35830101;17;1;;;;;;;;;1;180;0;5;1;9;2;3;;2;;.;3432;47;4772;
20230832;08;2023;7518504;1;2;1;70;17;1;358.35830101;17;;2;1;24;1;;;48;2000000;1;180;0;3;2;9;2;2;;2;;4120;4110;84;8412;
20230832;08;2023;7518504;1;3;1;70;17;1;358.35830101;17;;2;1;24;4;;;60;2500000;1;3;0;8;4;9;2;2;;2;;7212;3432;47;4772;
20230832;08;2023;7518504;1;4;1;70;17;1;358.35830101;17;1;;;;;;;;;1;142;0;4;2;10;2;3;;2;;.;5412;84;8423;
20230832;08;2023;7518504;1;5;1;70;17;1;358.35830101;17;1;;;;;;;;;2;;;;;;;1;3;2;;.;.;;.;
20230832;08;2023;7518505;1;3;1;70;17;1;212.59386392;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518506;1;1;1;70;17;1;249.96971884;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518508;1;2;1;70;17;1;120.82200628;17;1;;;;;;;;;1;24;0;5;1;10;2;3;;2;;.;2341;85;8530;
20230832;08;2023;7518509;1;2;1;70;17;1;187.09512025;17;1;;;;;;;;;1;120;0;5;1;9;2;3;;2;;.;5223;92;9200;
20230832;08;2023;7518509;1;3;1;70;17;1;187.09512025;17;;2;1;52;1;;;48;2000000;1;24;0;8;4;1;2;2;;2;;2611;2611;69;6910;
20230832;08;2023;7518510;1;1;1;70;17;1;112.10980982;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518510;1;2;1;70;17;1;112.10980982;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518511;1;1;1;70;17;1;110.6464835;17;1;;;;;;;;;1;0;3;8;4;1;2;2;;2;;.;8153;14;1410;
20230832;08;2023;7518512;1;2;1;70;17;1;141.32127652;17;1;;;;;;;;;1;120;0;6;1;7;2;2;;2;;.;3353;65;6521;
20230832;08;2023;7518515;1;1;1;70;17;1;68.204088283;17;1;;;;;;;;;1;24;4;3;1;10;2;1;4;2;;.;9321;15;1522;
20230832;08;2023;7518516;1;1;1;70;17;1;204.30749779;17;1;;;;;;;;;1;12;4;3;4;1;2;2;;2;;.;9111;81;8121;
20230832;08;2023;7518516;1;2;1;70;17;1;204.30749779;17;;1;1;4;1;;;48;1160000;1;1;4;1;1;10;2;2;;2;;7531;8153;14;1410;
20230832;08;2023;7518517;1;2;1;70;17;1;133.66249871;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518528;1;1;1;70;17;1;205.40488023;17;1;;;;;;;;;1;240;0;5;1;10;2;3;;2;;.;8331;49;4921;
20230832;08;2023;7518528;1;2;1;70;17;1;205.40488023;17;1;;;;;;;;;1;228;0;5;2;10;2;3;;2;;.;5321;86;8610;
20230832;08;2023;7518533;1;1;1;70;17;1;225.54261359;17;1;;;;;;;;;1;48;0;5;4;1;2;3;;2;;.;2161;71;7111;
20230832;08;2023;7518533;1;2;1;70;17;1;225.54261359;17;1;;;;;;;;;1;180;0;7;4;1;2;2;;2;;.;1420;47;4762;
20230832;08;2023;7518542;1;1;1;70;17;1;126.75259082;17;1;;;;;;;;;1;180;0;6;4;1;2;3;;2;;.;8323;49;4923;
20230832;08;2023;7518542;1;2;1;70;17;1;126.75259082;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230831;08;2023;7518544;1;2;1;70;18;1;68.925977524;18;1;;;;;;;;;1;1;0;2;4;1;2;2;;1;600000;.;9111;81;8121;
20230832;08;2023;7518551;1;2;1;70;18;1;73.956598616;18;1;;;;;;;;;1;12;0;2;1;6;2;2;;2;;.;5223;60;6010;
20230832;08;2023;7518557;1;1;1;70;18;1;92.742819715;18;;1;1;2;1;;;48;1000000;1;2;2;3;1;9;2;2;;1;500000;5414;5414;86;8610;
20230832;08;2023;7518559;1;1;1;70;18;1;75.420747509;18;;1;1;5;1;;;48;1200000;1;1;5;1;1;3;2;2;;1;500000;5223;5223;47;4771;
20230832;08;2023;7518561;1;1;1;70;18;1;109.63848821;18;;1;1;12;1;;;48;1000000;1;1;4;8;1;3;2;2;;2;;5131;5131;56;5611;
20230832;08;2023;7518561;1;2;1;70;18;1;109.63848821;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518562;1;1;1;70;18;1;117.84491798;18;;1;1;10;4;;;50;1000000;1;5;0;3;4;1;2;2;;2;;5142;5142;96;9602;
20230832;08;2023;7518563;1;1;1;70;18;1;32.844127296;18;1;;;;;;;;;1;200;0;4;4;1;2;3;;2;;.;5246;56;5619;
20230832;08;2023;7518565;1;1;1;70;18;1;35.945020929;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518565;1;2;1;70;18;1;35.945020929;18;1;;;;;;;;;1;300;0;4;2;10;2;3;;2;;.;9613;84;8412;
20230832;08;2023;7518567;1;1;1;70;18;1;81.567872741;18;1;;;;;;;;;1;24;0;9;1;3;2;2;;2;;.;5223;47;4759;
20230832;08;2023;7518567;1;3;1;70;18;1;81.567872741;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518567;1;4;1;70;18;1;81.567872741;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518568;1;1;1;70;18;1;57.364374644;18;;1;1;8;4;;;48;1200000;1;60;0;8;4;2;2;2;;2;;7411;7411;43;4321;
20230832;08;2023;7518568;1;3;1;70;18;1;57.364374644;18;1;;;;;;;;;1;10;0;8;1;2;2;2;;2;;.;7411;43;4321;
20230832;08;2023;7518570;1;1;1;70;18;1;55.790363518;18;1;;;;;;;;;1;156;0;4;4;1;2;2;;2;;.;1420;47;4722;
20230832;08;2023;7518571;1;1;1;70;18;1;89.958413786;18;1;;;;;;;;;1;24;0;3;2;9;2;3;;2;;.;5412;84;8423;
20230832;08;2023;7518571;1;2;1;70;18;1;89.958413786;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518574;1;3;1;70;18;1;52.485960253;18;1;;;;;;;;;1;70;5;4;4;3;2;2;;2;;.;5223;47;4774;
20230832;08;2023;7518575;1;1;1;70;18;1;53.80267104;18;;1;1;2;4;;;40;600000;1;0;3;7;4;1;2;2;;2;;9111;9111;81;8121;
20230832;08;2023;7518580;1;1;1;70;18;1;53.631817494;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518580;1;2;1;70;18;1;53.631817494;18;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20230832;08;2023;7518592;1;3;1;70;18;1;91.319126757;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518592;1;4;1;70;18;1;91.319126757;18;1;;;;;;;;;1;48;4;4;4;1;2;2;;2;;.;5212;47;4781;
20230832;08;2023;7518593;1;1;1;70;18;1;62.469367642;18;;1;1;4;1;;;50;900000;1;6;0;7;1;3;2;2;;2;;5223;5223;47;4771;
20230832;08;2023;7518594;1;1;1;70;18;1;79.20871367;18;;2;1;24;1;;;50;1200000;1;6;0;7;1;10;2;2;;2;;4110;4211;64;6412;
20230832;08;2023;7518595;1;1;1;70;18;1;120.1144724;18;;2;1;16;1;;;30;1000000;1;6;4;3;4;1;2;2;;2;;9112;9411;56;5619;
20230832;08;2023;7518602;1;2;1;70;18;1;100.88499541;18;1;;;;;;;;;1;15;2;4;4;1;2;3;;1;600000;.;1311;01;0141;
20230832;08;2023;7518606;1;3;1;70;18;1;96.613103743;18;;2;1;48;1;;;30;600000;1;60;4;8;3;1;2;2;;2;;3343;5311;97;9700;
20230832;08;2023;7518607;1;3;1;70;18;1;148.57422861;18;;2;1;50;2;;;50;1500000;1;12;0;8;4;1;2;2;;2;;2330;8321;49;4921;
20230832;08;2023;7518607;1;4;1;70;18;1;148.57422861;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518610;1;1;1;70;18;1;173.89278697;18;;2;1;140;1;;;48;1200000;1;12;0;6;1;4;2;2;;2;;5223;5223;47;4719;
20230832;08;2023;7518620;1;2;1;70;18;1;157.11966977;18;1;;;;;;;;;1;3;2;2;1;4;2;2;;2;;.;5131;56;5611;
20230832;08;2023;7518624;1;3;1;70;18;1;143.87688714;18;;1;1;8;1;;;48;3000000;1;1;4;8;2;10;2;2;;2;;2611;2611;86;8610;
20230832;08;2023;7518628;1;3;1;70;18;1;61.056432375;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518628;1;4;1;70;18;1;61.056432375;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518630;1;2;1;70;18;1;103.53076877;18;1;;;;;;;;;1;18;0;2;1;2;2;2;;2;;.;5131;10;1081;
20230832;08;2023;7518633;1;1;1;70;18;1;104.33567218;18;;2;1;24;2;;;48;2000000;1;4;5;8;4;10;2;2;;2;;2330;2330;85;8530;
20230832;08;2023;7518636;1;2;1;70;18;1;103.72259046;18;1;;;;;;;;;1;48;4;3;1;3;2;2;;2;;.;5131;56;5619;
20230832;08;2023;7518638;1;2;1;70;18;1;82.597626409;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518638;1;3;1;70;18;1;82.597626409;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518640;1;2;1;70;18;1;72.836869156;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518642;1;3;1;70;18;1;99.963694869;18;1;;;;;2;5;;1200000;1;48;4;8;1;3;2;2;;2;;.;5223;47;4772;
20230832;08;2023;7518642;1;4;1;70;18;1;99.963694869;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518644;1;1;1;70;18;1;142.23973868;18;1;;;;;1;;30;700000;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518645;1;1;1;70;18;1;69.737954398;18;1;;;;;;;;;1;60;4;4;4;1;2;2;;2;;.;9111;81;8121;
20230832;08;2023;7518645;1;2;1;70;18;1;69.737954398;18;1;;;;;;;;;1;144;4;4;4;1;2;2;;2;;.;8324;49;4921;
20230832;08;2023;7518646;1;2;1;70;19;1;150.26688897;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518650;1;2;1;70;19;1;168.11689441;19;1;;;;;;;;;1;6;0;6;1;6;2;2;;2;;.;3322;62;6201;
20230832;08;2023;7518650;1;3;1;70;19;1;168.11689441;19;;2;1;16;1;;;40;1000000;1;6;0;9;1;3;2;2;;2;;5131;5131;56;5630;
20230832;08;2023;7518652;1;3;1;70;19;1;177.7288389;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518653;1;1;1;70;19;1;136.07920981;19;1;;;;;;;;;1;280;0;5;2;10;2;3;;2;;.;2351;84;8412;
20230832;08;2023;7518653;1;2;1;70;19;1;136.07920981;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518653;1;6;1;70;19;1;136.07920981;19;1;;;;;;;;;1;36;0;7;1;2;2;2;;2;;.;5223;47;4774;
20230832;08;2023;7518655;1;4;1;70;19;1;87.796197227;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518658;1;1;1;70;19;1;88.390415268;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518660;1;1;1;70;19;1;130.57674983;19;1;;;;;;;;;1;1;3;2;1;3;2;2;;2;;.;5131;56;5611;
20230832;08;2023;7518661;1;2;1;70;19;1;119.62781603;19;1;;;;;;;;;1;144;0;9;1;4;2;2;;2;;.;9313;41;4111;
20230832;08;2023;7518661;1;4;1;70;19;1;119.62781603;19;1;;;;;1;;40;1000000;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518661;2;2;2;70;19;1;119.62781603;19;1;;;;;2;5;;1160000;1;3;0;9;1;2;2;2;;2;;.;9313;41;4111;
20230832;08;2023;7518662;1;2;1;70;19;1;120.71607349;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518665;1;1;1;70;19;1;178.44279724;19;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230832;08;2023;7518665;1;2;1;70;19;1;178.44279724;19;1;;;;;;5;;1160000;1;30;0;8;4;2;2;2;;2;;.;5223;47;4771;
20230832;08;2023;7518665;1;3;1;70;19;1;178.44279724;19;1;;;;;;;;;1;8;0;6;1;4;2;2;;2;;.;5132;56;5630;
